Día;Calle;Verdulería;Carnicería;Frutería;Pescadería;Huevería;Abarrotes;Florería;Ropa;Mascotería;Bazar
1;Calle 6041;21954;22933;20844;11415;5173;30794;4029;8967;10906;4868
1;Calle 6042;20070;24836;19451;10406;5831;28537;3953;11101;11874;5577
1;Calle 6043;21281;24739;17556;11534;5649;27511;4058;9836;9819;5254
1;Calle 6044;21928;25333;18691;12160;4965;29318;3312;11743;11213;5123
1;Calle 6045;21619;24440;17938;12223;5151;28938;3533;10260;11868;4959
1;Calle 6046;21272;25204;18138;11985;5250;29562;3258;7409;11077;5430
1;Calle 6047;20738;21065;20684;11719;4908;29362;4362;9551;10784;5041
1;Calle 6048;24242;25063;17859;11697;5011;28120;3928;9655;9918;4788
1;Calle 6049;21314;26445;17457;12319;5530;30468;3607;9894;11485;5097
1;Calle 6050;19708;23182;20115;10907;5293;25384;3940;9665;7088;4964
1;Calle 6051;22052;26116;20211;11598;5149;28926;4007;9914;10754;4256
1;Calle 6052;19992;21186;17296;12596;5149;35796;3995;9985;11284;5201
1;Calle 6053;20459;19986;19999;11300;4718;21668;3623;9961;9893;4765
1;Calle 6054;19620;24889;20180;11738;5300;27314;4617;8479;11391;5513
1;Calle 6055;23127;25518;20089;11910;5202;25159;4214;10676;10751;5313
1;Calle 6056;20514;25178;17842;10950;5508;29850;3522;8749;10134;6765
1;Calle 6057;21157;21893;19887;11505;4154;29923;3703;9247;10823;5241
1;Calle 6058;19889;24027;17229;10588;5961;26001;4055;9005;10764;4501
1;Calle 6059;20110;22691;18638;11327;5015;25505;4357;7380;10484;5712
1;Calle 6060;19246;24714;18839;11453;5830;27879;4158;9717;10840;5369
1;Calle 6061;20245;24721;27256;10262;6113;29665;4476;6663;12557;5031
1;Calle 6062;23463;24095;19211;12215;5128;26819;3747;9103;11699;5506
1;Calle 6063;21597;22267;20335;10586;5308;29393;4040;9743;10563;5028
1;Calle 6064;19840;26202;17563;11106;5278;29135;4178;10141;10492;5677
1;Calle 6065;21591;25476;20231;11897;4996;26712;4340;9468;11522;5387
1;Calle 6066;20014;25982;21187;10851;5755;32416;3432;9991;11937;4934
1;Calle 6067;19858;24648;21422;11085;5065;29885;4659;8451;9860;4326
1;Calle 6068;21580;23596;18982;11260;5190;30331;3969;9546;10756;5069
1;Calle 6069;19972;28215;18979;11532;5512;29108;4053;8445;11361;5155
1;Calle 6070;23037;21167;20112;10538;5475;24335;3937;10204;11310;4775
1;Calle 6071;20263;22617;21843;11310;6705;27236;3706;9943;12096;5602
1;Calle 6072;19299;27601;17813;11136;5849;29963;3925;10971;12847;5276
1;Calle 6073;20109;21080;18933;11162;4605;29851;4184;8900;11604;4938
1;Calle 6074;22282;22581;19163;10898;5650;34147;4055;10043;11503;4997
1;Calle 6075;20791;26419;21311;11060;5743;28776;4313;8488;10630;5162
1;Calle 6076;20426;26989;21486;11965;4859;29210;3873;9636;11293;4048
1;Calle 6077;19689;27154;17819;11896;5288;28088;3857;9223;11369;5036
1;Calle 6078;22142;27200;18822;12955;5936;30042;4097;10596;10234;5127
1;Calle 6079;19289;21346;19351;8824;5142;24022;3764;11056;13008;5333
1;Calle 6080;22820;27431;18892;12572;5432;30643;3698;10064;11416;5416
1;Calle 6081;21717;24115;19624;10491;5075;27844;4508;10457;11335;4676
1;Calle 6082;21367;24199;18506;11540;5256;29617;4008;10072;11846;5808
1;Calle 6083;19984;21081;21139;11158;5047;31959;3786;10308;11349;4440
1;Calle 6084;20044;25167;18294;11662;6106;28576;4421;10029;11244;5654
1;Calle 6085;20487;25220;18842;10848;4967;30677;3908;8916;10766;5339
1;Calle 6086;18548;27439;19283;11989;5012;28514;4028;10405;11862;5016
1;Calle 6087;19985;22337;18699;12147;5247;29150;3673;10074;11472;5286
1;Calle 6088;18905;22660;19660;10139;4956;28509;4107;9662;11861;4522
1;Calle 6089;20711;23557;18298;11511;5633;27945;4597;7745;10894;5339
1;Calle 6090;20372;25754;18631;11658;4757;29618;3265;9337;10633;5121
1;Calle 6091;16386;24977;20884;11306;4954;27404;3942;9302;11330;5267
1;Calle 6092;21269;22283;20149;10001;5260;31274;4014;9254;11910;5884
1;Calle 6093;19268;24774;20716;10820;5273;29653;3851;9509;10868;4875
1;Calle 6094;22547;24494;21079;11208;4865;30484;4156;9834;9361;4985
1;Calle 6095;21165;22940;20402;12741;5467;30840;3805;9109;11873;4693
1;Calle 6096;20156;26116;16475;12102;5199;27269;4015;10126;11689;5058
1;Calle 6097;21277;26931;18014;11269;5247;29101;4356;7989;12656;5139
1;Calle 6098;20614;25939;18917;10504;5451;33075;3574;9579;10461;5527
1;Calle 6099;21880;24712;20168;10614;5738;28327;4100;8880;9754;5515
1;Calle 6100;21212;24510;19234;11079;5377;28597;3744;10598;10881;4757
1;Calle 6101;22362;28441;20133;11537;4770;29489;3860;10729;11678;5258
1;Calle 6102;22974;23289;20952;11280;4764;28701;3073;9637;10810;5769
1;Calle 6103;18910;26098;19603;11465;4338;29569;4219;9331;11246;5501
1;Calle 6104;20304;23882;19417;11620;5066;28241;4321;10120;11602;5574
1;Calle 6105;19431;24666;20575;11244;5517;29452;3975;10355;10755;5057
1;Calle 6106;20212;24432;20369;11144;5297;20734;3743;9344;10795;4862
1;Calle 6107;24726;28534;17797;10047;5268;28099;4113;8215;10712;5269
1;Calle 6108;23617;24560;21321;11871;4642;32157;4753;9589;12097;5336
1;Calle 6109;20389;24755;20563;11707;4486;26475;3930;8860;10330;4956
1;Calle 6110;15123;25351;19294;10896;4315;29709;3829;10467;10351;5393
2;Calle 1;17426;21879;18296;11783;5273;28938;4387;9960;13713;4919
2;Calle 2;21404;23410;20049;12221;5233;30366;3500;8916;12243;4674
2;Calle 3;23344;23448;18408;11491;5059;28295;3840;8990;11310;5952
2;Calle 4;20129;22188;16307;11375;5218;29819;3788;9469;11964;5124
2;Calle 5;20381;25599;19096;10584;6506;30278;3918;7868;10829;5219
2;Calle 6;18775;25332;19964;10386;5517;28884;5031;9556;10663;5153
2;Calle 7;20667;25086;19162;12014;6669;31843;4152;9748;11047;5343
2;Calle 8;22657;25811;20728;12548;5076;31033;4525;9115;11756;4873
2;Calle 9;20297;24044;18240;11567;5390;29185;3930;10270;11822;5795
2;Calle 10;21873;23718;20798;12567;4895;27908;3871;10158;11154;4887
2;Calle 11;20747;27739;16755;8780;5865;29492;4443;9401;11323;5126
2;Calle 12;21526;24984;20427;9619;5621;30319;3974;9677;11606;5300
2;Calle 13;21047;24085;19812;13337;5162;27358;4317;10583;9765;5140
2;Calle 14;18839;23079;22338;11764;5420;30773;4000;8788;9074;4616
2;Calle 15;20999;24381;17320;12193;5197;27151;4178;9906;12202;4633
2;Calle 16;20209;22967;21021;10918;5171;29115;3756;9442;10787;5356
2;Calle 17;22420;24511;19855;11157;5328;30841;3479;9475;12706;5547
2;Calle 18;22772;25017;19292;11386;4926;28692;3796;9940;10432;5096
2;Calle 19;20211;28060;22460;11889;5413;30191;4849;8209;10955;5059
2;Calle 20;23487;24680;18715;12116;5737;30154;3553;9487;11067;5141
2;Calle 21;20617;24743;20401;11310;5259;34056;4002;7859;10850;5257
2;Calle 22;19915;23445;20429;10095;5155;28976;4031;9221;10415;4926
2;Calle 23;20279;24428;20643;10915;5106;30931;3893;11075;9619;5099
2;Calle 24;20637;27356;19971;11229;4824;28161;4227;9372;12103;5033
2;Calle 25;20588;24483;29877;11557;5368;32026;3680;9336;11255;5030
2;Calle 26;21344;25457;20022;10612;4800;34406;4059;10670;8691;4846
2;Calle 27;21820;21919;19402;12789;5367;28757;3743;9178;12777;4679
2;Calle 28;20841;28028;21040;12444;5307;28762;4268;9125;9628;5473
2;Calle 29;20300;23941;20760;10191;5275;29001;3606;9648;10471;5436
2;Calle 30;23145;22540;20950;11892;5235;31717;4206;9508;10863;4951
2;Calle 31;18062;23849;21159;11213;5503;29418;3701;8980;10609;5175
2;Calle 32;20931;24635;17933;11247;5278;29452;4329;9114;11582;5329
2;Calle 33;18318;25605;21279;12334;4283;30926;3886;8115;11207;4548
2;Calle 34;20279;30311;20185;11248;5464;34652;3816;8972;10650;5286
2;Calle 35;20041;22510;21681;11973;5023;28589;4195;10194;10804;6024
2;Calle 36;19287;25367;21523;11775;5047;29184;3962;10356;11525;5316
2;Calle 37;19733;25723;19211;12299;1655;27722;3799;9341;12025;4867
2;Calle 38;23690;22386;18488;10313;4937;29481;4099;8958;10978;5075
2;Calle 39;21009;25136;17442;10915;7143;28290;4344;10228;8404;5242
2;Calle 40;21671;25285;19136;10122;5544;29622;4502;9146;10905;5449
2;Calle 41;19464;25692;20520;13591;5231;27990;3910;8006;10731;4961
2;Calle 42;22262;25080;20202;11597;5272;28395;4127;8581;11861;5100
2;Calle 43;22226;21444;18250;11171;5006;28386;4008;9683;10636;5094
2;Calle 44;20441;22860;17837;11723;5068;31173;3945;10387;11162;4773
2;Calle 45;21164;24326;21026;10476;2320;29962;4249;11123;11334;5495
2;Calle 46;22543;25018;23332;11122;5133;27631;3687;8202;12559;5266
2;Calle 47;21343;28429;19840;10973;4745;27532;4340;10615;11175;5181
2;Calle 48;21361;22674;18831;11045;4832;29190;4323;8596;10752;4868
2;Calle 49;20164;24550;19223;11191;5506;30218;3564;9144;10975;5315
2;Calle 50;20007;25736;20379;12324;4863;29729;3904;9658;10524;5418
2;Calle 51;17070;25042;19552;9928;5050;27764;3782;9303;11399;4910
2;Calle 52;25178;23382;18486;11369;4853;27631;3985;10285;10976;5601
2;Calle 53;25327;23497;17953;12670;5299;29695;4270;9549;10675;4687
2;Calle 54;18498;23479;19694;11572;5108;27327;4209;9397;11714;5080
2;Calle 55;20900;26110;20649;11978;4831;24701;3769;9454;12651;4593
2;Calle 56;23791;24700;21201;12350;4826;27850;4120;9554;9866;5169
2;Calle 57;22119;15432;20193;12146;5729;26557;4068;9118;11052;5235
2;Calle 58;22574;23682;18624;10417;4875;26712;3781;10220;10933;5177
2;Calle 59;21196;23680;20337;10909;5210;28726;4398;9733;10216;5032
2;Calle 60;19922;23043;18336;11575;5671;28755;3717;9422;12006;5943
2;Calle 61;22169;23527;20649;11712;5235;28570;4017;9540;11193;5815
2;Calle 62;18394;25841;19191;11807;5769;29968;4090;9483;11819;5153
2;Calle 63;21289;25910;21657;12041;5542;27049;4119;10662;11426;5315
2;Calle 64;20981;23736;19474;10563;4954;27962;4302;9417;11667;4867
2;Calle 65;21987;25053;18774;12372;5361;26442;3944;9774;12673;4800
2;Calle 66;22339;24499;21098;12096;6480;29187;3952;9196;10911;5203
2;Calle 67;20781;24391;19759;12453;4209;29160;3944;9663;12348;5457
2;Calle 68;17456;22494;21845;10678;5799;26600;4367;9674;11646;4339
2;Calle 69;21024;20272;18706;12415;5726;36957;4102;8724;10894;5061
2;Calle 70;21253;25941;21022;11123;5621;26125;4222;9163;11570;5104
2;Calle 71;20830;22436;22175;13166;5335;31942;3677;8560;10921;5288
2;Calle 72;20569;23826;16488;11253;5473;29413;3766;9802;13916;5733
2;Calle 73;20382;23351;21093;12021;5175;28613;3461;7295;11481;5293
2;Calle 74;20855;24327;22496;11525;5436;30522;3585;10886;11201;4609
2;Calle 75;23132;24441;17975;10770;5147;32890;4081;8927;11516;5495
2;Calle 76;18870;27765;18989;12379;5989;29035;4285;8999;10246;5595
2;Calle 77;20462;24032;18341;14141;5292;29609;3916;10775;10656;4566
2;Calle 78;19752;23384;17839;10481;4824;33968;4418;9764;11287;4777
2;Calle 79;23103;25753;19618;11530;4520;30740;3842;9977;10500;5357
2;Calle 80;21226;25353;19702;10939;4996;34251;4432;9723;11823;5016
2;Calle 81;20839;24463;16449;12027;5228;26654;3965;10461;9245;5366
2;Calle 82;15649;26482;19240;11403;4684;29937;4387;9496;12723;5118
2;Calle 83;21221;22857;20174;12725;4571;33714;3953;8133;11970;5391
2;Calle 84;21632;24758;20309;7892;5210;30710;4161;9021;10262;5116
2;Calle 85;20573;21776;19716;11511;4996;23586;4045;9387;10600;5332
2;Calle 86;20544;24278;20469;12083;5338;25980;3577;9621;11528;4494
2;Calle 87;18839;25562;20179;11480;5008;29139;3931;8827;12145;5230
2;Calle 88;22586;21652;21100;12423;5090;29023;4297;9193;9902;5144
2;Calle 89;21271;21770;22087;8922;6121;28108;3290;9439;11089;5310
2;Calle 90;18842;23623;19649;10034;5562;28431;4144;9613;10238;5185
2;Calle 91;21733;22976;18439;11097;5867;21020;3765;10191;10656;4044
2;Calle 92;16942;23437;18416;13170;5066;28956;4036;10245;11198;4923
2;Calle 93;19241;23729;20186;13125;5726;26421;4038;9280;11809;5122
2;Calle 94;18728;25064;15968;12204;5287;23125;4056;8937;10147;4782
2;Calle 95;20865;26389;16164;11301;5150;28515;4528;9797;10835;6026
2;Calle 96;21256;24264;16952;12648;5250;30130;3748;10369;11596;5117
2;Calle 97;19322;27520;19698;11166;5570;29744;3711;9363;11572;4881
2;Calle 98;19201;23140;19399;10861;5903;28207;4031;9900;9989;4623
2;Calle 99;23063;31447;16753;11347;5658;29673;3847;9688;10580;4614
2;Calle 100;20466;23903;20799;8987;5791;27380;3919;9053;11287;5535
2;Calle 101;21477;22248;21188;12617;5067;33057;2840;10147;11425;4955
2;Calle 102;21490;23577;21816;11898;4875;28587;4317;9612;11155;4899
2;Calle 103;21081;23574;19526;12394;4797;30885;4238;9127;11808;4907
2;Calle 104;19349;21317;21615;11500;5134;28851;3901;9567;11026;4875
2;Calle 105;20697;22963;18952;9781;5273;29072;4419;9256;11393;5169
2;Calle 106;21474;24262;20459;9399;5479;32492;4150;9199;11855;5447
2;Calle 107;20975;37353;21245;10300;5404;27406;3826;9757;10853;4738
2;Calle 108;21895;23573;18029;14192;4181;32252;3824;10271;11896;5076
2;Calle 109;19033;24819;20048;11567;4990;18409;3919;9774;13137;4962
2;Calle 110;20488;23100;20179;12003;4007;31413;4940;9331;11246;4679
2;Calle 111;18780;22666;19550;11772;5617;29258;3767;9393;19069;5036
2;Calle 112;17271;22578;20060;10474;6109;28005;3808;9497;10578;4689
2;Calle 113;20867;24593;18268;13033;4942;31759;4232;10529;8867;4650
2;Calle 114;21041;24395;21521;11486;5360;30157;4210;8836;11231;4828
2;Calle 115;20807;23196;20659;10660;5519;25480;3735;7604;11741;5648
2;Calle 116;19907;23758;18975;9513;4716;29578;2811;9622;11673;4916
2;Calle 117;20577;26267;20539;11565;5762;28862;4737;10213;12027;5080
2;Calle 118;19327;20920;19947;10815;5202;33996;3879;8418;11375;5211
2;Calle 119;24151;23134;18920;11971;5197;30633;4105;9144;10461;5234
2;Calle 120;21530;25449;19533;10922;4975;31950;3870;10094;11319;4964
2;Calle 121;18639;22305;19028;10607;5154;30437;3989;10095;10280;4322
2;Calle 122;21484;23996;18532;12328;6155;35042;3842;11534;10659;5037
2;Calle 123;21323;25118;19720;11049;5688;29527;4527;8552;9970;4628
2;Calle 124;22418;24156;20103;11267;4840;28953;4152;8500;12206;4575
2;Calle 125;18513;23787;22372;11571;4774;28095;4021;9383;11227;5095
2;Calle 126;21350;24793;18767;11356;5535;28641;4016;9204;10000;4195
2;Calle 127;21757;25787;18201;12853;5646;29853;4631;9358;12216;4884
2;Calle 128;21072;24071;19824;11126;5263;27454;3969;9297;10032;4944
2;Calle 129;23691;20938;20850;10692;5166;28629;3917;10076;11620;5374
2;Calle 130;21173;25193;19301;12173;5318;28624;3672;8593;11435;4834
2;Calle 131;21250;22205;19647;9933;5374;31495;3699;9194;11527;5229
2;Calle 132;23626;24011;18992;11846;5067;29207;3663;9367;11411;5818
2;Calle 133;24131;24400;20266;12375;5482;30666;4157;9303;10736;5238
2;Calle 134;18822;24991;19780;11049;4530;29168;4264;10073;11168;4104
2;Calle 135;19847;23100;23243;14078;5312;31358;4429;9776;10714;5417
2;Calle 136;20342;21724;18724;11135;4803;29505;4505;9124;10807;4574
2;Calle 137;20195;25858;20473;11113;5528;31784;3841;10170;10475;5874
2;Calle 138;22673;23758;21229;11798;5121;27006;3688;9443;11763;4660
2;Calle 139;20385;29158;17364;11888;5457;27249;4038;9163;11671;4507
2;Calle 140;22610;23591;21001;12304;5370;29347;3607;9968;10783;5531
2;Calle 141;22132;26311;20698;11349;4963;30168;3738;9516;10830;4992
2;Calle 142;21834;23977;22837;7995;4836;26445;4341;9648;11141;5720
2;Calle 143;20469;31212;16999;10333;5715;27925;4361;9641;13215;5208
2;Calle 144;20804;23237;21012;11126;5011;29864;3982;9465;11563;5180
2;Calle 145;22508;22296;19698;13353;5070;26112;3981;10149;10846;5264
2;Calle 146;20233;23438;20738;11702;6086;30164;3954;9621;12458;4878
2;Calle 147;20906;26079;23660;14179;4576;27081;3619;9520;12408;4985
2;Calle 148;22131;25582;22018;13431;5271;31226;3921;9880;12751;4638
2;Calle 149;19146;24745;14314;10950;5525;28607;3812;8493;12752;6495
2;Calle 150;19647;21898;20036;10352;5054;27752;4190;9224;10152;5182
2;Calle 151;20286;24362;18827;11412;5257;27985;3911;7980;11074;5567
2;Calle 152;23460;25958;20379;10487;4917;26871;3647;9678;11371;5251
2;Calle 153;20741;24468;19023;12087;5468;32019;3912;9432;10083;5022
2;Calle 154;19024;24487;21735;11059;4883;26906;3608;10158;10412;5397
2;Calle 155;21242;25260;23024;11420;5169;27360;4063;9802;11543;4773
2;Calle 156;20302;25006;19744;12029;4933;29453;4307;9113;11149;4899
2;Calle 157;22209;23417;19673;11191;4452;31378;4487;9215;11090;5147
2;Calle 158;20172;23192;19281;10022;4623;31569;3983;10284;12954;5168
2;Calle 159;22105;23121;16859;10071;5226;27030;3497;10000;10735;5211
2;Calle 160;20684;22775;21142;12132;5350;28396;3823;9298;9405;5190
2;Calle 161;20136;30812;19689;11313;4352;23366;3652;9698;10706;4976
2;Calle 162;20777;22592;19294;10994;5305;29671;3173;9030;12989;5420
2;Calle 163;19591;23301;18396;11157;5658;29596;4323;9343;10505;5196
2;Calle 164;21440;23700;18102;11894;5019;26764;3903;9253;11088;5125
2;Calle 165;21957;24704;19037;11301;4702;27259;4223;10246;10925;5421
2;Calle 166;20945;25847;19421;11370;5315;29617;3818;8589;11957;5085
2;Calle 167;21792;22243;18416;11764;5211;31534;4052;10923;11584;5385
2;Calle 168;18831;24810;18583;10821;4088;28268;4118;10293;13039;5067
2;Calle 169;19828;22465;21109;11219;5516;29003;4165;10407;10615;4913
2;Calle 170;19108;23665;19721;11497;4773;28340;4266;10033;10781;5353
2;Calle 171;19852;25490;19705;11357;5198;28829;4032;10201;12561;5325
2;Calle 172;19903;26564;19014;11993;4957;28562;4268;9134;11623;5649
2;Calle 173;22249;23008;20963;11798;5115;31076;3985;8431;11571;4879
2;Calle 174;21084;27052;17982;10859;5128;26986;4229;9921;11843;4906
2;Calle 175;19263;25956;31802;10611;5245;28134;4074;9000;8774;4642
2;Calle 176;18845;24597;20282;12318;5307;30239;3763;10103;12357;5008
2;Calle 177;21860;26590;20959;10132;5294;29757;4839;10731;11009;5381
2;Calle 178;21935;27107;18397;12196;4707;26321;3807;9491;12071;4566
2;Calle 179;20198;21873;21166;10358;5616;29731;4354;9843;12121;4479
2;Calle 180;22272;24728;19144;11365;5165;27469;4103;11492;10768;5036
2;Calle 181;22161;21856;18058;11109;3302;26136;4043;9148;9995;5252
2;Calle 182;21343;23891;19739;12191;4836;28663;4104;10571;9976;5178
2;Calle 183;21002;21667;20820;11029;5556;29278;4167;8731;12223;4516
2;Calle 184;22927;23461;22570;12934;4540;29414;4057;10348;11203;4876
2;Calle 185;21261;25420;21961;11376;5327;28387;3779;9327;12327;5795
2;Calle 186;21518;25305;21604;11776;5025;31788;4245;9939;11284;5129
2;Calle 187;20982;22496;21393;11548;5263;29162;3996;8624;10820;5794
2;Calle 188;19952;22077;19979;10747;5540;39476;4078;8571;10080;6101
2;Calle 189;24168;24417;19290;12303;4850;29024;4093;9329;11559;4726
2;Calle 190;20201;24595;20709;11253;5020;30218;4467;9413;12415;5447
2;Calle 191;20917;23349;20729;11513;5731;29892;2904;9490;11929;4496
2;Calle 192;18465;25431;19657;11673;5612;33431;3786;9475;10655;5081
2;Calle 193;22280;22675;20701;11185;5888;31091;4176;9621;10546;5269
2;Calle 194;19673;26208;20313;10872;4533;27322;4168;9100;11010;6144
2;Calle 195;22054;25003;18985;11794;4738;27436;3963;10208;11444;5657
2;Calle 196;21823;26973;20031;11736;5599;29472;3877;9235;11880;5235
2;Calle 197;21401;25115;19378;9955;4545;32647;4384;8874;12856;5513
2;Calle 198;22298;23193;20843;12373;5517;28984;4328;8887;11226;5265
2;Calle 199;23444;24562;20981;11657;4886;29754;2923;9166;10951;5463
2;Calle 200;20746;26864;20958;10793;4969;31897;3962;8362;10311;5550
2;Calle 201;18451;25039;19793;10864;4862;29034;3771;9146;12789;4813
2;Calle 202;22536;26036;23077;11400;4990;27965;4016;9503;11407;5396
2;Calle 203;21186;24007;18985;12196;5215;32146;4330;10157;12702;5649
2;Calle 204;21658;24088;18034;12018;5983;29701;4280;8787;11258;5210
2;Calle 205;20333;25006;19755;11731;5952;28230;4039;10033;11404;5464
2;Calle 206;22478;22909;19822;12331;5358;28894;3642;8750;11489;5048
2;Calle 207;21730;28368;17806;12436;4713;31586;4251;9357;10453;4950
2;Calle 208;19532;22104;17774;11385;5006;23977;3896;9991;8919;4222
2;Calle 209;21790;22954;21612;12478;5706;30075;4288;9490;13345;4702
2;Calle 210;23053;22666;18606;11251;6148;30543;4153;9544;11637;5536
2;Calle 211;20698;24586;17687;12047;5766;30021;4328;7835;11710;5211
2;Calle 212;19893;26174;19726;11404;6687;28743;4034;8574;9728;5034
2;Calle 213;21071;23947;18944;12286;5472;27398;3905;9193;11380;5787
2;Calle 214;19495;23874;19865;10947;5163;30085;4017;9872;10632;5399
2;Calle 215;22566;24066;19262;10674;4904;28491;4159;9545;11299;4847
2;Calle 216;21768;26158;21566;11086;4548;28394;4763;9189;11657;5209
2;Calle 217;19574;24721;21344;11423;5162;29077;3964;10001;11662;5357
2;Calle 218;21575;25002;20630;10586;5091;30019;3861;10076;11465;4809
2;Calle 219;18023;22648;19778;13457;5223;29505;4105;9464;9613;5117
2;Calle 220;22560;27060;18949;11511;5612;30525;4441;9999;13816;5927
2;Calle 221;21482;23590;18356;10255;5159;25075;4383;9965;10517;3931
2;Calle 222;19607;23907;19592;11861;4915;27867;4494;10767;11913;5301
2;Calle 223;21339;23903;20367;11520;5288;28543;4065;9139;11731;5054
2;Calle 224;19264;27020;19327;11086;5062;28077;4403;8602;10875;5211
2;Calle 225;20706;23392;17959;14267;6618;35888;4536;9131;10660;4807
2;Calle 226;20600;25455;19137;9539;5429;27157;4646;9926;11850;4789
2;Calle 227;19805;23396;20351;10606;5363;30646;4058;8233;11940;4966
2;Calle 228;18980;24924;17348;10670;5172;27519;4058;7521;10791;5091
2;Calle 229;23375;22042;19678;11815;5213;26286;5481;8740;12994;5402
